DocumentUrl	Title	GitHubUrl
whatsnew/3.1.html#new-improved-and-deprecated-modules	新たなモジュール、改良されたモジュール、非推奨のモジュール	
whatsnew/3.1.html#optimizations	最適化	
whatsnew/3.1.html#idle	IDLE	
whatsnew/3.1.html#build-and-c-api-changes	ビルドならびに C API の変更	
whatsnew/3.1.html#porting-to-python-3-1	Python 3.1 への移植	
whatsnew/3.0.html	What’s New In Python 3.0	
whatsnew/3.0.html#common-stumbling-blocks	よくある悩みの種	
whatsnew/3.0.html#print-is-a-function	print関数	
whatsnew/3.0.html#views-and-iterators-instead-of-lists	リストからビューおよびイテレータへ	
whatsnew/3.0.html#ordering-comparisons	順序比較	
whatsnew/3.0.html#integers	整数	
whatsnew/3.0.html#text-vs-data-instead-of-unicode-vs-8-bit	Unicode 対 8 ビット、ではなく、テキスト対データに	
whatsnew/3.0.html#overview-of-syntax-changes	構文の変更の概要	
whatsnew/3.0.html#new-syntax	新たな構文	
whatsnew/3.0.html#changed-syntax	変更された構文	
whatsnew/3.0.html#removed-syntax	削除された操作	
whatsnew/3.0.html#changes-already-present-in-python-2-6	Python 2.6 で既にあった変更	
whatsnew/3.0.html#library-changes	ライブラリの変更	
whatsnew/3.0.html#pep-3101-a-new-approach-to-string-formatting	PEP 3101: 文字列整形の新たなアプローチ	
whatsnew/3.0.html#changes-to-exceptions	例外に関する変更	
whatsnew/3.0.html#miscellaneous-other-changes	その他の変更	
whatsnew/3.0.html#operators-and-special-methods	演算子と特殊メソッド	
whatsnew/3.0.html#builtins	組み込み	
whatsnew/3.0.html#build-and-c-api-changes	ビルドならびに C API の変更	
whatsnew/3.0.html#performance	性能	
whatsnew/3.0.html#porting-to-python-3-0	Python 3.0 への移植	
whatsnew/2.7.html	What’s New in Python 2.7	
whatsnew/2.7.html#the-future-for-python-2-x	Python 2.x の今後	
whatsnew/2.7.html#changes-to-the-handling-of-deprecation-warnings	Deprecation Warnings の扱いの変更	
whatsnew/2.7.html#python-3-1-features	Python 3.1 の機能	
whatsnew/2.7.html#pep-372-adding-an-ordered-dictionary-to-collections	PEP 372: collections に順序付き辞書を追加	
whatsnew/2.7.html#pep-378-format-specifier-for-thousands-separator	PEP 378: 1000区切りのための書式指定子	
whatsnew/2.7.html#pep-389-the-argparse-module-for-parsing-command-lines	PEP 389: コマンドライン解析のための argparse モジュール	
whatsnew/2.7.html#pep-391-dictionary-based-configuration-for-logging	PEP 391: logging の辞書ベースの設定	
whatsnew/2.7.html#pep-3106-dictionary-views	PEP 3106: 辞書 View	
whatsnew/2.7.html#pep-3137-the-memoryview-object	PEP 3137: memoryview オブジェクト	
whatsnew/2.7.html#other-language-changes	その他の言語変更	
whatsnew/2.7.html#interpreter-changes	インタプリタの変更	
whatsnew/2.7.html#optimizations	最適化	
whatsnew/2.7.html#new-and-improved-modules	新しいモジュールと改良されたモジュール	
whatsnew/2.7.html#new-module-importlib	新しいモジュール: importlib	
whatsnew/2.7.html#new-module-sysconfig	新しいモジュール: sysconfig	
whatsnew/2.7.html#ttk-themed-widgets-for-tk	ttk: Tk のテーマ付きウィジェット	
whatsnew/2.7.html#updated-module-unittest	更新されたモジュール: unittest	
whatsnew/2.7.html#updated-module-elementtree-1-3	更新されたモジュール: ElementTree 1.3	
whatsnew/2.7.html#build-and-c-api-changes	ビルドならびに C API の変更	
whatsnew/2.7.html#capsules	カプセル	
whatsnew/2.7.html#port-specific-changes-windows	ポート特有の変更: Windows	
whatsnew/2.7.html#port-specific-changes-mac-os-x	ポート特有の変更: Mac OS X	
whatsnew/2.7.html#port-specific-changes-freebsd	ポート特有の変更: FreeBSD	
whatsnew/2.7.html#other-changes-and-fixes	その他の変更と修正	
whatsnew/2.7.html#porting-to-python-2-7	Python 2.7 への移植	
whatsnew/2.7.html#new-features-added-to-python-2-7-maintenance-releases	Python 2.7 メンテナンスリリースで追加された新機能	
whatsnew/2.7.html#pep-434-idle-enhancement-exception-for-all-branches	PEP 434: IDLE 拡張についての全てのブランチにおける例外的な扱い	
whatsnew/2.7.html#pep-466-network-security-enhancements-for-python-2-7	PEP 466: Python 2.7 のためのネットワークセキュリティ拡張	
whatsnew/2.7.html#acknowledgements	謝辞	
whatsnew/2.6.html	What’s New in Python 2.6	
whatsnew/2.6.html#python-3-0	Python 3.0	
whatsnew/2.6.html#changes-to-the-development-process	開発プロセスに関する変更	
whatsnew/2.6.html#new-issue-tracker-roundup	新しい課題トラッカー: Roundup	
whatsnew/2.6.html#new-documentation-format-restructuredtext-using-sphinx	新しいドキュメンテーションフォーマット: Sphinx を使っての reStructuredText	
whatsnew/2.6.html#pep-343-the-with-statement	PEP 343: “with” ステートメント	
whatsnew/2.6.html#writing-context-managers	コンテキストマネージャを書く	
whatsnew/2.6.html#the-contextlib-module	contextlib モジュール	
whatsnew/2.6.html#pep-366-explicit-relative-imports-from-a-main-module	PEP 366: メインモジュールからの明示的相対インポート	
whatsnew/2.6.html#pep-370-per-user-site-packages-directory	PEP 370: ユーザごとのsite-packagesディレクトリ	
whatsnew/2.6.html#pep-371-the-multiprocessing-package	PEP 371:multiprocessingパッケージ	
whatsnew/2.6.html#pep-3101-advanced-string-formatting	PEP 3101: 進化版文字列フォーマッティング	
whatsnew/2.6.html#pep-3105-print-as-a-function	PEP 3105:printを関数にする	
whatsnew/2.6.html#pep-3110-exception-handling-changes	PEP 3110: 例外処理の変更	
whatsnew/2.6.html#pep-3112-byte-literals	PEP 3112: バイトリテラル	
whatsnew/2.6.html#pep-3116-new-i-o-library	PEP 3116: 新しい I/O ライブラリ	
whatsnew/2.6.html#pep-3118-revised-buffer-protocol	PEP 3118: 改訂版バッファプロトコル	
whatsnew/2.6.html#pep-3119-abstract-base-classes	PEP 3119: 抽象基底クラス	
whatsnew/2.6.html#pep-3127-integer-literal-support-and-syntax	PEP 3127: 整数リテラルのサポートと文法	
whatsnew/2.6.html#pep-3129-class-decorators	PEP 3129: クラスデコレータ	
whatsnew/2.6.html#pep-3141-a-type-hierarchy-for-numbers	PEP 3141: 数値の型階層	
whatsnew/2.6.html#the-fractions-module	fractionsモジュール	
whatsnew/2.6.html#other-language-changes	その他の言語変更	
whatsnew/2.6.html#optimizations	最適化	
whatsnew/2.6.html#interpreter-changes	インタプリタの変更	
whatsnew/2.6.html#new-and-improved-modules	新しいモジュールと改良されたモジュール	
whatsnew/2.6.html#the-ast-module	astモジュール	
whatsnew/2.6.html#the-future-builtins-module	future_builtinsモジュール	
whatsnew/2.6.html#the-json-module-javascript-object-notation	jsonモジュール: JavaScript オブジェクト記法	
whatsnew/2.6.html#the-plistlib-module-a-property-list-parser	plistlibモジュール: プロパティリストパーサ	
whatsnew/2.6.html#ctypes-enhancements	ctypes の強化	
whatsnew/2.6.html#improved-ssl-support	SSL サポートの改善	
whatsnew/2.6.html#deprecations-and-removals	非推奨と削除	
whatsnew/2.6.html#build-and-c-api-changes	ビルドならびに C API の変更	
whatsnew/2.6.html#port-specific-changes-windows	ポート特有の変更: Windows	
whatsnew/2.6.html#port-specific-changes-mac-os-x	ポート特有の変更: Mac OS X	
whatsnew/2.6.html#port-specific-changes-irix	ポート特有の変更: IRIX	
whatsnew/2.6.html#porting-to-python-2-6	Python 2.6 への移植	
whatsnew/2.6.html#acknowledgements	謝辞	
whatsnew/2.5.html	What’s New in Python 2.5	
whatsnew/2.5.html#pep-308-conditional-expressions	PEP 308: 条件式 (Conditional Expressions)	
whatsnew/2.5.html#pep-309-partial-function-application	PEP 309: 関数の部分適用	
whatsnew/2.5.html#pep-314-metadata-for-python-software-packages-v1-1	PEP 314: Metadata for Python Software Packages v1.1	
whatsnew/2.5.html#pep-328-absolute-and-relative-imports	PEP 328: 絶対インポート、相対インポート	
whatsnew/2.5.html#pep-338-executing-modules-as-scripts	PEP 338 - モジュールをスクリプトとして実行する	
whatsnew/2.5.html#pep-341-unified-try-except-finally	PEP 341: try/except/finally の一体化	
whatsnew/2.5.html#pep-342-new-generator-features	PEP 342: ジェネレータの新機能	
whatsnew/2.5.html#pep-343-the-with-statement	PEP 343: “with” ステートメント	
whatsnew/2.5.html#writing-context-managers	コンテキストマネージャを書く	
whatsnew/2.5.html#the-contextlib-module	contextlib モジュール	
whatsnew/2.5.html#pep-352-exceptions-as-new-style-classes	PEP 352: 例外の新スタイルクラス化	
whatsnew/2.5.html#pep-353-using-ssize-t-as-the-index-type	PEP 353: 添え字型に ssize_t を使う	
whatsnew/2.5.html#pep-357-the-index-method	PEP 357: ‘__index__’ メソッド	
whatsnew/2.5.html#other-language-changes	その他の言語変更	
whatsnew/2.5.html#interactive-interpreter-changes	対話的なインタプリタの変更	
whatsnew/2.5.html#optimizations	最適化	
whatsnew/2.5.html#new-improved-and-removed-modules	新たなモジュール、改良されたモジュール、削除されたモジュール	
whatsnew/2.5.html#the-ctypes-package	ctypes パッケージ	
whatsnew/2.5.html#the-elementtree-package	ElementTree パッケージ	
whatsnew/2.5.html#the-hashlib-package	hashlib パッケージ	
whatsnew/2.5.html#the-sqlite3-package	sqlite3 パッケージ	
whatsnew/2.5.html#the-wsgiref-package	wsgiref パッケージ	
whatsnew/2.5.html#build-and-c-api-changes	ビルドならびに C API の変更	
whatsnew/2.5.html#port-specific-changes	ポート特有の変更	
whatsnew/2.5.html#porting-to-python-2-5	Python 2.5 への移植	
whatsnew/2.5.html#acknowledgements	謝辞	
whatsnew/2.4.html	What’s New in Python 2.4	
whatsnew/2.4.html#pep-218-built-in-set-objects	PEP 218: ビルトインの集合オブジェクト	
whatsnew/2.4.html#pep-237-unifying-long-integers-and-integers	PEP 237: 長整数と整数を一体化していく	
whatsnew/2.4.html#pep-289-generator-expressions	PEP 289: ジェネレータ式	
whatsnew/2.4.html#pep-292-simpler-string-substitutions	PEP 292: より単純な文字列置換 (string substitution)	
whatsnew/2.4.html#pep-318-decorators-for-functions-and-methods	PEP 318: 関数とメソッドのためのデコレータ	
whatsnew/2.4.html#pep-322-reverse-iteration	PEP 322: 逆順のイテレーション	
whatsnew/2.4.html#pep-324-new-subprocess-module	PEP 324: 新しい subprocess モジュール	
whatsnew/2.4.html#pep-327-decimal-data-type	PEP 327: Decimal データ型	
whatsnew/2.4.html#why-is-decimal-needed	なぜ Decimal が必要なのか?	
whatsnew/2.4.html#the-decimal-type	Decimal型	
whatsnew/2.4.html#the-context-type	Context型	
whatsnew/2.4.html#pep-328-multi-line-imports	PEP 328: マルチラインインポート	
whatsnew/2.4.html#pep-331-locale-independent-float-string-conversions	PEP 331: Locale に依存しない Float/String 変換	
whatsnew/2.4.html#other-language-changes	その他の言語変更	
whatsnew/2.4.html#optimizations	最適化	
whatsnew/2.4.html#new-improved-and-deprecated-modules	新たなモジュール、改良されたモジュール、非推奨のモジュール	
whatsnew/2.4.html#cookielib	cookielib	
whatsnew/2.4.html#doctest	doctest	
whatsnew/2.4.html#build-and-c-api-changes	ビルドならびに C API の変更	
whatsnew/2.4.html#port-specific-changes	ポート特有の変更	
whatsnew/2.4.html#porting-to-python-2-4	Python 2.4 への移植	
whatsnew/2.4.html#acknowledgements	謝辞	
whatsnew/2.3.html	What’s New in Python 2.3	
whatsnew/2.3.html#pep-218-a-standard-set-datatype	PEP 218: 標準の集合データ型	
whatsnew/2.3.html#pep-255-simple-generators	PEP 255: 単純なジェネレータ	
whatsnew/2.3.html#pep-263-source-code-encodings	PEP 263: ソースコードのエンコーディング	
whatsnew/2.3.html#pep-273-importing-modules-from-zip-archives	PEP 273: Zip アーカイブからモジュールをインポートする	
whatsnew/2.3.html#pep-277-unicode-file-name-support-for-windows-nt	PEP 277: Windows NT での Unicode ファイル名サポート	
whatsnew/2.3.html#pep-278-universal-newline-support	PEP 278: Universal Newline サポート	
whatsnew/2.3.html#pep-279-enumerate	PEP 279: enumerate()	
whatsnew/2.3.html#pep-282-the-logging-package	PEP 282: ロギングパッケージ	
whatsnew/2.3.html#pep-285-a-boolean-type	PEP 285: Boolean 型	
whatsnew/2.3.html#pep-293-codec-error-handling-callbacks	PEP 293: コーデックエラーを処理するコールバック	
whatsnew/2.3.html#pep-301-package-index-and-metadata-for-distutils	PEP 301: パッケージインデクスと、 Distutils のためのメタデータ	
whatsnew/2.3.html#pep-302-new-import-hooks	PEP 302: 新たなインポートフック	
whatsnew/2.3.html#pep-305-comma-separated-files	PEP 305: カンマ区切り形式ファイル	
whatsnew/2.3.html#pep-307-pickle-enhancements	PEP 307: Pickle の機能拡張	
whatsnew/2.3.html#extended-slices	拡張スライス	
whatsnew/2.3.html#other-language-changes	その他の言語変更	
whatsnew/2.3.html#string-changes	文字列に関する変更	
whatsnew/2.3.html#optimizations	最適化	
whatsnew/2.3.html#new-improved-and-deprecated-modules	新たなモジュール、改良されたモジュール、非推奨のモジュール	
whatsnew/2.3.html#date-time-type	日付時刻型	
whatsnew/2.3.html#the-optparse-module	optparse モジュール	
whatsnew/2.3.html#pymalloc-a-specialized-object-allocator	Pymalloc: 特殊化されたオブジェクトアロケータ	
whatsnew/2.3.html#build-and-c-api-changes	ビルドならびに C API の変更	
whatsnew/2.3.html#port-specific-changes	ポート特有の変更	
whatsnew/2.3.html#other-changes-and-fixes	その他の変更と修正	
whatsnew/2.3.html#porting-to-python-2-3	Python 2.3 への移植	
whatsnew/2.3.html#acknowledgements	謝辞	
whatsnew/2.2.html	What’s New in Python 2.2	
whatsnew/2.2.html#introduction	はじめに	
whatsnew/2.2.html#peps-252-and-253-type-and-class-changes	PEP 252 と PEP 253: 型とクラスについての変更	
whatsnew/2.2.html#old-and-new-classes	旧と新クラス	
whatsnew/2.2.html#descriptors	デスクリプタ	
whatsnew/2.2.html#multiple-inheritance-the-diamond-rule	多重継承: ダイヤモンドルール	
whatsnew/2.2.html#attribute-access	属性アクセス	
whatsnew/2.2.html#related-links	関連リンク	
whatsnew/2.2.html#pep-234-iterators	PEP 234: イテレータ	
whatsnew/2.2.html#pep-255-simple-generators	PEP 255: 単純なジェネレータ	
whatsnew/2.2.html#pep-237-unifying-long-integers-and-integers	PEP 237: 長整数と整数を一体化していく	
whatsnew/2.2.html#pep-238-changing-the-division-operator	PEP 238: 除算演算子を変更していく	
whatsnew/2.2.html#unicode-changes	Unicode の変更	
whatsnew/2.2.html#pep-227-nested-scopes	PEP 227: 入れ子状のスコープ	
whatsnew/2.2.html#new-and-improved-modules	新しいモジュールと改良されたモジュール	
whatsnew/2.2.html#interpreter-changes-and-fixes	インタプリタの変更と修正	
whatsnew/2.2.html#other-changes-and-fixes	その他の変更と修正	
whatsnew/2.2.html#acknowledgements	謝辞	
whatsnew/2.1.html	What’s New in Python 2.1	
whatsnew/2.1.html#introduction	はじめに	
whatsnew/2.1.html#pep-227-nested-scopes	PEP 227: 入れ子状のスコープ	
whatsnew/2.1.html#pep-236-future-directives	PEP 236: __future__ 指示文	
whatsnew/2.1.html#pep-207-rich-comparisons	PEP 207: 拡張比較	
whatsnew/2.1.html#pep-230-warning-framework	PEP 230: 警告フレームワーク	
whatsnew/2.1.html#pep-229-new-build-system	PEP 229: 新しいビルドシステム	
whatsnew/2.1.html#pep-205-weak-references	PEP 205: 弱参照	
whatsnew/2.1.html#pep-232-function-attributes	PEP 232: 関数の属性	
whatsnew/2.1.html#pep-235-importing-modules-on-case-insensitive-platforms	PEP 235: 大文字小文字を区別しないプラットフォームでのモジュールの読み込み	
whatsnew/2.1.html#pep-217-interactive-display-hook	PEP 217: 対話モード用 Display Hook	
whatsnew/2.1.html#pep-208-new-coercion-model	PEP 208: 新しい型強制モデル	
whatsnew/2.1.html#pep-241-metadata-in-python-packages	PEP 241: Pythonソフトウェアパッケージのためのメタデータ	
whatsnew/2.1.html#new-and-improved-modules	新しいモジュールと改良されたモジュール	
whatsnew/2.1.html#other-changes-and-fixes	その他の変更と修正	
whatsnew/2.1.html#acknowledgements	謝辞	
whatsnew/2.0.html	What’s New in Python 2.0	
whatsnew/2.0.html#introduction	はじめに	
whatsnew/2.0.html#what-about-python-1-6	Python 1.6 はいかがっすか?	
whatsnew/2.0.html#new-development-process	新しい開発プロセス	
whatsnew/2.0.html#unicode	Unicode 文字列型	
whatsnew/2.0.html#list-comprehensions	リストの内包表記	
whatsnew/2.0.html#augmented-assignment	累算代入 (Augmented Assignment)	
whatsnew/2.0.html#string-methods	文字列メソッド	
whatsnew/2.0.html#garbage-collection-of-cycles	循環参照のガベージコレクション	
whatsnew/2.0.html#other-core-changes	その他の言語コアの変更	
whatsnew/2.0.html#minor-language-changes	言語のマイナー変更	
whatsnew/2.0.html#changes-to-built-in-functions	ビルトイン関数の変更	
whatsnew/2.0.html#porting-to-2-0	Python 2.0 への移植	
whatsnew/2.0.html#extending-embedding-changes	拡張と埋め込みについての変更	
whatsnew/2.0.html#distutils-making-modules-easy-to-install	Distutils: モジュールの簡単インストール	
whatsnew/2.0.html#xml-modules	XML モジュール	
whatsnew/2.0.html#sax2-support	SAX2 サポート	
whatsnew/2.0.html#dom-support	DOM サポート	
whatsnew/2.0.html#relationship-to-pyxml	PyXML との関係	
whatsnew/2.0.html#module-changes	更新されたモジュール	
whatsnew/2.0.html#new-modules	新しいモジュール	
whatsnew/2.0.html#idle-improvements	IDLE の改善	
whatsnew/2.0.html#deleted-and-deprecated-modules	削除されたモジュール、非推奨となったモジュール	
whatsnew/2.0.html#acknowledgements	謝辞	
whatsnew/changelog.html	変更履歴	
whatsnew/changelog.html#python-3-6-2-release-candidate-1	Python 3.6.2 release candidate 1	
whatsnew/changelog.html#core-and-builtins	Core and Builtins	
whatsnew/changelog.html#library	ライブラリ	
whatsnew/changelog.html#build	ビルド	
whatsnew/changelog.html#documentation	ドキュメント	
